job_title,job_id,company,industry,location,experience,education,salary,salary_min,salary_max,salary_avg,salary_note,tags,update_date,source_url
資料科學家_(創新發展處),8u93b,(總公司)南山人壽保險股份有限公司,人身保險業,台北市信義區,3年以上,大學,待遇面議,,,,無薪資資訊,"距捷運象山站約470公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 家庭日",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
數據工程師(實習生),8q8oc,睿思創新股份有限公司,電腦軟體服務業,新北市板橋區,經歷不拘,專科,時薪200元,35200.0,,35200.0,推估（時薪 × 8小時 × 22天）,"年終獎金, 節日獎金/禮品, 分紅配股",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
SWRD_Data Engineer 資料工程師,8ti6d,Gogoro Taiwan Limited_睿能創意股份有限公司,機車及其零件製造業,台北市松山區,3年以上,大學,待遇面議,,,,無薪資資訊,"距捷運南京復興站約380公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
產品應用服務課-系統分析師,8si8y,億威電子系統股份有限公司,其他電子零組件相關業,台中市潭子區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 停車位, 家庭日",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
資深數據工程師,8mwpn,群健有線電視股份有限公司,電視業,台中市西區,5年以上,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 家庭日",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
【工業4.0】智能系統程式開發工程師 (山鶯廠區),6zvwr,欣興電子股份有限公司,印刷電路板製造業(PCB),桃園市龜山區,經歷不拘,大學,"月薪41,000~80,000元",41000.0,80000.0,60500.0,,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
資料科學/深度學習工程師,8iy9i,富智康國際股份有限公司,消費性電子產品製造業,新北市土城區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"距捷運頂埔站約460公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 交通補助",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
AI 影像分析人員,8tqvc,錏鎂企業股份有限公司,其他商品批發業,台中市北屯區,經歷不拘,大學,時薪250元以上,44000.0,,44000.0,推估（時薪 × 8小時 × 22天）,遠端工作,10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
Machine Learning Engineer (CV) 機器學習工程師 (電腦視覺)(24013102),889ho,叡揚資訊股份有限公司,電腦軟體服務業,台北市北投區,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 生日假",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
資料科學家,73o8b,皓博科技股份有限公司,其它軟體及網路相關業,台北市信義區,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"距捷運永春站約270公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
【數據發展部】助理數據分析師－產品分析中心,70mim,聯合報股份有限公司,其他出版業,新北市汐止區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"節日獎金/禮品, 津貼/補助, 免費下午茶, 員工優惠, 進修補助",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
資料工程師(25063001),8relc,叡揚資訊股份有限公司,電腦軟體服務業,台北市中山區,經歷不拘,專科,待遇面議,,,,無薪資資訊,"距捷運中山國小站約490公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
【數據發展部】數據分析師,7vmmw,聯合報股份有限公司,其他出版業,新北市汐止區,2年以上,大學,待遇面議,,,,無薪資資訊,"節日獎金/禮品, 津貼/補助, 免費下午茶, 員工優惠, 進修補助",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
Machine Learning Engineer - Robot Manipulation 機器學習工程師 - 機器人操控,8npsb,欣坊股份有限公司,電腦系統整合服務業,台北市中正區,3年以上,大學,待遇面議,,,,無薪資資訊,"距捷運東門站約180公尺, 年終獎金, 津貼/補助, 彈性上下班, 部門聚餐",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
Data Analyst,8s7m7,瞬聯科技股份有限公司,其它軟體及網路相關業,台北市大安區,2年以上,大學,待遇面議,,,,無薪資資訊,"外商公司, 年終獎金, 優於勞基法特休, 免費下午茶, 部門聚餐",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
國網中心_DevOps開發暨維運專案工程人員-新竹或台中或台南(計畫114_18_1),8rqjh,財團法人國家實驗研究院,政府／民意機關,新竹市,1年以上,大學,"月薪37,000~62,000元",37000.0,62000.0,49500.0,,"年終獎金, 優於勞基法特休, 不扣薪病/事假, 員工旅遊, 團體保險",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
AI 工程師,8tho5,莫比機器人股份有限公司,電腦軟體服務業,台北市大安區,1年以上,大學,"月薪55,000元以上",55000.0,,55000.0,最低保證薪資,"年終獎金, 津貼/補助, 分紅配股, 優於勞基法特休, 生日假",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
Digital Intelligence Navigator 數位智能領航師,8nfhe,台泥企業團_臺泥資訊股份有限公司,電腦及其週邊設備製造業,台北市中山區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"距捷運雙連站約400公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
《數位轉型》AI系統工程師,8lwq3,裕隆集團移動服務事業_格上汽車租賃股份有限公司,運輸工具設備租賃業,新北市新店區,3年以上,大學,待遇面議,,,,無薪資資訊,"距捷運七張站約330公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 家庭日",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=27
資料庫工程師,7dbtt,新騎資訊有限公司,電腦軟體服務業,台北市信義區,1年以上,大學,待遇面議,,,,無薪資資訊,"距捷運台北101/世貿站約480公尺, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 不扣薪病/事假",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
資深軟體工程師,8u3pl,廣三SOGO_廣三崇光國際開發股份有限公司,百貨相關業,台中市西區,2年以上,專科,待遇面議,,,,無薪資資訊,"外商公司, 年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
資訊管理人員,8dvmg,高僑資優文教機構_高僑國際文教股份有限公司,補習班,台中市西屯區,經歷不拘,大學,"月薪32,000元以上",32000.0,,32000.0,最低保證薪資,"年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊, 部門聚餐",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
數據視覺化顧問,8tp3t,德昂資訊股份有限公司,電腦軟體服務業,台北市松山區,5年以上,專科,"日薪4,000~5,000元",,,,無法解析薪資格式,"遠端工作, 員工旅遊",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
資料分析師 (Data Analyst),6k2x6,亞洲指標數位行銷顧問股份有限公司,廣告行銷公關業,台北市松山區,1年以上,碩士,"月薪39,000~50,000元",39000.0,50000.0,44500.0,,"距捷運中山國中站約500公尺, 年終獎金, 津貼/補助, 優於勞基法特休, 不扣薪病/事假",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
(16)【2025資訊轉型與創新】數據應用開發工程師,8qfj6,鴻海精密工業股份有限公司,消費性電子產品製造業,新北市土城區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 交通補助",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
資料軟體工程師-2CF13B,7x4u0,鼎盛資科股份有限公司,電腦系統整合服務業,台北市中正區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 生日假",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
【智慧製造／大數據】智慧製造開發工程師(SY),8qwvl,欣興電子股份有限公司,印刷電路板製造業(PCB),桃園市龜山區,經歷不拘,大學,"月薪39,000~70,000元",39000.0,70000.0,54500.0,,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
資訊部全球應用系統主任工程師,8tlg0,台橡股份有限公司,合成樹脂／塑膠及橡膠製造業,台北市大安區,經歷不拘,大學,"月薪60,000元以上",60000.0,,60000.0,最低保證薪資,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 停車位",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
韌體設計資深工程師_資料中心事業部(中壢),8pw6z,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,桃園市中壢區,1年以上,碩士,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 津貼/補助, 分紅配股, 員工餐廳",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
【台中】RAG 系統架構與資料治理工程師（Senior RAG System & Data Governance Engineer）,8omjm,智生活科技股份有限公司,電腦軟體服務業,台中市北區,經歷不拘,專科,"月薪60,000~100,000元",60000.0,100000.0,80000.0,,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 生日假",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
AI應用專案主任/經(副)理_觀音_PC5402,87snw,台光電子材料股份有限公司,印刷電路板製造業(PCB),桃園市觀音區,5年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
【AI & Hybrid】資料架構師 Data Architect,8udoi,布魯斯人事顧問有限公司,人力仲介代徵,台北市中正區,經歷不拘,大學,"月薪100,000~150,000元",100000.0,150000.0,125000.0,,遠端工作,10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
（台北）資訊管理人員 (管理部),8p7nq,富士達股份有限公司,通用機械設備製造修配業,台北市松山區,2年以上,大學,待遇面議,,,,無薪資資訊,"外商公司, 距捷運南京三民站約380公尺, 年終獎金, 節日獎金/禮品, 津貼/補助",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
ERP系統開發工程師,4v0vp,幃翔精密股份有限公司,消費性電子產品製造業,新北市土城區,2年以上,專科,待遇面議,,,,無薪資資訊,"上市上櫃, 節日獎金/禮品, 津貼/補助, 分紅配股, 員工旅遊",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
Senior Data Engineer_企業資料治理_資訊處(內湖),8kn2x,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,台北市內湖區,經歷不拘,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 津貼/補助, 分紅配股, 員工餐廳",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
[南港]品牌原廠_Data Programmer(KA_823),8fy4n,藝珂人事顧問股份有限公司,人力仲介代徵,台北市南港區,3年以上,大學,待遇面議,,,,無薪資資訊,N/A,10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
智慧製造AI工程師●享高額【留才久任獎金$20000】,8q9oe,博智電子股份有限公司,印刷電路板製造業(PCB),桃園市龍潭區,2年以上,專科,"月薪40,000~65,000元",40000.0,65000.0,52500.0,,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 專業證照獎金",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
【ADB 數位行銷】行銷資料分析師,893g3,ADBest_帆晴股份有限公司,網際網路相關業,台北市大安區,1年以上,專科,"月薪40,000~50,000元",40000.0,50000.0,45000.0,,"距捷運忠孝復興站約150公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
數據資料分析助理專員,864e7,長佳智能股份有限公司,其它軟體及網路相關業,台中市北屯區,1年以上,大學,待遇面議,,,,無薪資資訊,"節日獎金/禮品, 津貼/補助, 家庭日, 免費下午茶, 部門聚餐",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=28
【校園徵才-學期/學年實習】機器學習演算法實習生,86ziy,Phison Electronics Corp_群聯電子股份有限公司,IC設計相關業,苗栗縣竹南鎮,經歷不拘,大學,"月薪30,000~45,000元",30000.0,45000.0,37500.0,,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 員工宿舍",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=29
【工業4.0】智慧製造系統開發工程師 (VB.NET、C#) (山鶯廠區),8j0qv,欣興電子股份有限公司,印刷電路板製造業(PCB),桃園市龜山區,經歷不拘,大學,"月薪41,000~80,000元",41000.0,80000.0,60500.0,,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=29
【IT】Senior BI Leader/ Engineer,8ngua,文曄集團_文曄科技股份有限公司,其他半導體相關業,新北市中和區,3年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=29
軟體工程師,7huwr,奇正科技股份有限公司,電腦系統整合服務業,桃園市蘆竹區,經歷不拘,專科,"月薪30,000~50,000元",30000.0,50000.0,40000.0,,"節日獎金/禮品, 津貼/補助, 員工旅遊, 團體保險",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=29
【IT】資深系統工程師,8takk,文曄集團_文曄科技股份有限公司,其他半導體相關業,新北市中和區,3年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=29
AI工程師_服務應用,8rhx7,衛利生物科技股份有限公司,電腦軟體服務業,雲林縣虎尾鎮,2年以上,大學,待遇面議,,,,無薪資資訊,"節日獎金/禮品, 津貼/補助, 分紅配股, 員工優惠, 部門聚餐",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=29
AIoT研發工程師,8u81x,久元電子股份有限公司,半導體製造業,新竹市,3年以上,大學,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=29
韌體設計資深工程師_資料中心韌體設計部(中壢),8pw6v,台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,桃園市中壢區,經歷不拘,碩士,待遇面議,,,,無薪資資訊,"上市上櫃, 年終獎金, 津貼/補助, 分紅配股, 員工餐廳",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=29
【日本東京】 Python數據庫工程師（赴日本工作/線上面試/在台可應徵）,87edx,株式会社シエス情報,電腦系統整合服務業,日本,3年以上,大學,"月薪60,000元以上",60000.0,,60000.0,最低保證薪資,"年終獎金, 節日獎金/禮品, 津貼/補助, 不扣薪病/事假, 彈性上下班",10/15,https://www.104.com.tw/jobs/search?jobcat=2007001022&mode=s&page=29
